is_retweet	time	lang	retweet_count	favorite_count	longitude	latitude	handle	source_url	text	original_author	place_full_name
0	2016-09-27 01:27:13	en	5904.0	8292.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Donald Trump may live in his own reality—but we've got his own words right here. Check them out: https://t.co/NLPH8sbAGn #debatenight		
0	2016-09-27 01:23:43	en	5045.0	13196.0			realDonaldTrump	http://twitter.com	.@HillaryClinton channels John Kerry on trade: she was for bad trade deals before she was against them. #TPP #Debates2016		
0	2016-09-27 01:21:24	en	2751.0	6025.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	We can step up and confront climate change, save our planet, and invest in clean energy.   Or, we can do nothing.… https://t.co/U29h8UaYZP		
0	2016-09-27 01:19:47	en	91670.0	134808.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"""I never said that."" —Donald Trump, who said that. #debatenight https://t.co/6T8qV2HCbL"		
0	2016-09-27 01:19:02	en	12980.0	20267.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"""That's called business."" —Donald Trump on the housing crash.  For millions of Americans it was called ""losing their home."" #DebateNight"		
0	2016-09-27 01:18:55	en	7836.0	17385.0			realDonaldTrump	http://twitter.com	.@HillaryClinton and Obama policies increased debt by $9trillion over the last 8 years		
0	2016-09-27 01:17:44	en	3322.0	6308.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"Economists project that Trump’s plans would add more than $5,000,000,000,000 to the national debt. That's ""trillion"" with a ""T."""		
1	2016-09-27 01:16:15	en	1738.0	2478.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"Donald Trump seems to think $15 million is a ""small loan."" #debate https://t.co/Bo3HOhdR92 https://t.co/K5bCPX3ujx"	TheBriefing2016	
0	2016-09-27 01:15:20	en	3721.0	5734.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Every time Trump makes a show of railing against outsourcing, remember the countries he shipped jobs and profits to: https://t.co/5MZTsOgYR9		
1	2016-09-27 01:14:09	en	3928.0	8756.0			realDonaldTrump	http://twitter.com	A @realDonaldTrump Administration will bring JOBS BACK! #Debates2016 https://t.co/4O3rIyycyW	TeamTrump	
0	2016-09-27 01:13:45	en	2537.0	9180.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Having a small business owner for a dad may not get you multi-million-dollar bailouts, but it does teach you the va… https://t.co/3LV3pmjRBI		
1	2016-09-27 01:13:13	en	1656.0	1563.0			HillaryClinton	http://twitter.com	How many Trump products were made overseas? Here’s the complete list. https://t.co/OdJOZeZau0	washingtonpost	
0	2016-09-27 01:11:42	en	3732.0	7138.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	There's only one candidate on stage who will support working families. #DebateNight https://t.co/uOV7JC9uQC		
0	2016-09-27 01:10:36	en	2745.0	6299.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	We have to build an economy that works for everyone, not just those at the top. #DebateNight https://t.co/XPTvh4Dovf		
0	2016-09-27 01:05:03	en	804.0	2137.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Watch live: Hillary takes the stage for the first presidential debate → https://t.co/FbmDLQp03w #DebateNight		
0	2016-09-27 00:51:15	en	24233.0	78491.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Let's do this. #DebateNight https://t.co/NkPEGHzucT		
0	2016-09-27 00:47:05	en	16770.0	31043.0			realDonaldTrump	https://studio.twitter.com	Why isn't Hillary Clinton 50 points ahead? #DebateNight https://t.co/iux7icIkaT		
0	2016-09-27 00:31:10	en	1293.0	4038.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	If you're with Hillary, now's the time to show it. Chip in before tonight's debate to have her back: https://t.co/OftmbqRvyQ #DebateNight		
0	2016-09-26 23:59:10	en	6014.0	11459.0			HillaryClinton	https://studio.twitter.com	No matter what Donald says at tonight's debate, we already know the real Trump.  Follow @TheBriefing2016 for the fa… https://t.co/ueK4tWWMN0		
0	2016-09-26 23:34:21	en	1231.0	3435.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Hillary’s set to take the debate stage at 9pm ET.  Here's where you can watch: https://t.co/DhwVYhlA6K #DebateNight https://t.co/gMJINu5xJi		
1	2016-09-26 23:30:40	en	3532.0	8312.0			realDonaldTrump	http://twitter.com/download/iphone	Join @realDonaldTrump on his official social media platforms during tonight's debate ~ as @TeamTrump manages rapid… https://t.co/hheOvJjvcZ	DanScavino	
0	2016-09-26 22:53:41	en	5463.0	12162.0			HillaryClinton	https://studio.twitter.com	“You didn’t blame Little John or Meat Loaf. You fired Gary Busey.  These are the kinds of decisions that would keep… https://t.co/RT0cARwsu7		
0	2016-09-26 22:31:53	en	19836.0	57971.0			realDonaldTrump	http://twitter.com/download/iphone	My team of deplorables will be managing my Twitter account for this evenings debate. Tune in! #DebateNight #TrumpPence16		
1	2016-09-26 22:05:39	en	1505.0	1763.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Study: Donald Trump would raise taxes on millions of middle-class families https://t.co/NmTl8m1R1G https://t.co/INemC8Roms	oneVoxdotcom	
0	2016-09-26 21:59:16	en	1747.0	2989.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Here are 35 questions Trump still needs to answer. https://t.co/rdMYbHGhwA #DebateNight		
0	2016-09-26 20:30:05	en	5088.0	9479.0			HillaryClinton	https://studio.twitter.com	Watch this before you watch tonight's debate. #DebateNight https://t.co/vnC4bMrS0Q		
0	2016-09-26 19:53:32	en	10152.0	18575.0			HillaryClinton	https://studio.twitter.com	Trump told 31 outright lies just last week.  Keep him honest at tonight's debate: Follow @TheBriefing2016 to get th… https://t.co/m1WyJ3DJqF		
0	2016-09-26 19:12:51	en	1607.0	3601.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"""Our presidents are role models for generations of our children. Is this the example we want for them?"" —@NYTimes… https://t.co/lQRruBpQfB"		
1	2016-09-26 18:21:34	en	1218.0	2365.0			HillaryClinton	http://twitter.com	Hillary Clinton has a $10 billion plan to stop the heroin epidemic. Donald Trump has some slogans. https://t.co/tN8jGGWrvn	voxdotcom	
0	2016-09-26 18:04:36	en	3653.0	6195.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	These headlines on Trump's lies are from just one week of his campaign.  Imagine four years of his presidency. https://t.co/FE1hZ7MmR6		
0	2016-09-26 17:38:25	en	2070.0	3514.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Everything you need to know before watching tonight's debate: https://t.co/Z4gcpSDfZa https://t.co/bymTtB2Et7		
0	2016-09-26 16:36:53	en	2967.0	6929.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Tonight, Hillary will debate Trump for the first time. Follow @TheBriefing2016 to make sure he's held accountable to the facts. #DebateNight		
1	2016-09-26 16:29:31	en	7925.0	18329.0			realDonaldTrump	http://twitter.com/download/iphone	#Polls showing @realDonaldTrump surging, @hillaryclinton #slipping, have HER camp on defense/lowering expectations, going into #Debates2016	KellyannePolls	
0	2016-09-26 16:10:44	en	4144.0	8868.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	A reminder heading into tonight's debate. #DebateNight https://t.co/TwsbBNPOZP		
0	2016-09-26 15:40:07	en	2638.0	5098.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"""Donald Trump is a man who dwells in bigotry, bluster and false promises."" —@NYTimes https://t.co/dGBX93R3PK #DebateNight"		
1	2016-09-26 15:21:38	en	2967.0	7022.0			HillaryClinton	http://twitter.com	This job takes maturity, compassion, and wisdom. Only one candidate has what it takes. #DebateNight https://t.co/TAA1qZUdtq	timkaine	
0	2016-09-26 14:32:05	en	7164.0	14549.0			HillaryClinton	https://studio.twitter.com	Our daughters deserve better. https://t.co/LJPlFegSTs		
0	2016-09-26 13:12:49	en	5330.0	9552.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Not a single living president has endorsed Donald Trump. https://t.co/nGXxXTo3NI		
0	2016-09-26 12:40:02	en	6678.0	11110.0			HillaryClinton	https://studio.twitter.com	Trump can't win tonight's debate by lying to the American people. https://t.co/uRkyip3Rfe		
0	2016-09-26 12:05:23	en	28185.0	29457.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	RT this if you've got Hillary's back tonight. #Debates2016 https://t.co/r66XZWiNJL		
0	2016-09-26 12:02:48	en	11472.0	28638.0			realDonaldTrump	http://twitter.com/download/iphone	New national Bloomberg poll just released - thank you! Join the MOVEMENT: https://t.co/3KWOl2ibaW.  #TrumpTrain… https://t.co/xDGCwYVK0Q		
0	2016-09-26 01:15:15	en	3467.0	8058.0			HillaryClinton	https://studio.twitter.com	When we come together, there's no problem we can't solve and no divide we can't heal. https://t.co/2eutCA4R6C		
0	2016-09-26 01:13:40	en	17061.0	60847.0			realDonaldTrump	http://twitter.com/download/android	"Really sad news: The great Arnold Palmer, the ""King,"" has died. There was no-one like him - a true champion! He will be truly missed."		
0	2016-09-26 00:50:28	en	2619.0	9128.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Today, the sacrifices of Gold Star families weigh heavier on my mind. Thank you. I will fight to get you the care &amp; benefits you deserve. -H		
0	2016-09-26 00:18:40	en	11289.0	29909.0			realDonaldTrump	http://twitter.com/download/android	Five people killed in Washington State by a Middle Eastern immigrant. Many people died this weekend in Ohio from drug overdoses. N.C. riots!		
0	2016-09-25 22:19:14	en	6422.0	18298.0			HillaryClinton	http://twitter.com	59 years ago, 9 brave students integrated Central High School, changing the course of history. Let's recommit to fi… https://t.co/wzF4WRU5IS		
0	2016-09-25 22:11:42	en	3904.0	8583.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Let's send Donald Trump—and the world—a clear message. https://t.co/tTgeqxNqYm #LoveTrumpsHate https://t.co/0VI8zmXgZE		
0	2016-09-25 21:11:20	en	10237.0	16475.0			HillaryClinton	https://studio.twitter.com	Imagine Donald Trump sitting in the Situation Room making life or death decisions on behalf of the United States. https://t.co/YFraVXr5Zf		
1	2016-09-25 20:58:17	en	4288.0	5959.0			HillaryClinton	http://twitter.com	The NYT Editorial Board says Donald Trump should not be president. Here's why. https://t.co/aQ0NZm19Hx via @nytopinion	nytimes	
1	2016-09-25 20:44:51	en	7563.0	12670.0			HillaryClinton	http://twitter.com	Take it from those who have been there - Trump is not ready for the responsibility of being president: https://t.co/MCmcwcOwju	JoeBiden	
0	2016-09-25 19:55:58	en	2735.0	6706.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"""[Hillary] is one of the most qualified people ever to run for the office, and she easily earns our endorsement.”… https://t.co/AhBE0UuJPO"		
0	2016-09-25 19:12:04	en	3927.0	8328.0			HillaryClinton	https://studio.twitter.com	Our veterans and their families deserve a president who doesn't disrespect and disparage their sacrifices. https://t.co/sMGa9bxZGX		
0	2016-09-25 18:15:11	en	11555.0	30493.0			realDonaldTrump	http://twitter.com/download/iphone	Readout of my meeting with Israeli Prime Minister Benjamin Netanyahu: https://t.co/VHuyE65hgi https://t.co/6KDPrQxSED		
0	2016-09-25 18:09:38	en	1563.0	3129.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	7 ways Hillary's policies would help you in your daily life: https://t.co/f7oDXlVyx6		
1	2016-09-25 17:20:44	en	1516.0	2897.0			HillaryClinton	http://twitter.com	This war hero's Gold Star parents want you to know why they're backing .@HillaryClinton for president… https://t.co/6vEh87N02B	MilitaryTimes	
1	2016-09-25 16:55:20	en	2620.0	4385.0			HillaryClinton	http://twitter.com	Once again, Trump's own words are the best evidence he's not fit to be president. https://t.co/D3Ox56zt1k	TheBriefing2016	
0	2016-09-25 16:27:59	en	3281.0	8593.0			HillaryClinton	https://studio.twitter.com	Gold Star families have made sacrifices most of us can't even fathom. They deserve our respect and our thanks. https://t.co/c9gDHudBjt		
0	2016-09-25 15:19:46	en	7952.0	14148.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Not one living president has said they believe Donald Trump has what it takes to be Commander-in-Chief. https://t.co/3HeTtkQ6KS		
0	2016-09-25 14:11:28	en	1765.0	5867.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Meet three women who inspired Hillary to become the person she is today: https://t.co/1O4rw3ecBH https://t.co/Df9X0o5E6h		
0	2016-09-25 13:20:56	en	8533.0	31212.0			realDonaldTrump	http://twitter.com/download/android	Looking forward to my meeting with Benjamin Netanyahu in Trump Tower at 10:00 A.M.		
0	2016-09-25 13:06:07	en	3246.0	7907.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"""Our endorsement is rooted in respect for her intellect, experience, toughness and courage."" —@NYTimes on Hillary… https://t.co/ihdRZdqGva"		
0	2016-09-25 13:04:46	en	8490.0	26708.0			realDonaldTrump	http://twitter.com/download/android	Bernie Sanders gave Hillary the Dem nomination when he gave up on the e-mails. That issue has only gotten bigger!		
0	2016-09-25 12:30:28	en	8572.0	28770.0			realDonaldTrump	http://twitter.com/download/android	Many on the team and staff of Bernie Sanders have been treated badly by the Hillary Clinton campaign - and they like Trump on trade, a lot!		
0	2016-09-24 23:49:22	en	3487.0	11181.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	The new @NMAAHC is an overdue tribute to African American history. Let's build a more open, inclusive future by reflecting on our past. -H		
0	2016-09-24 23:39:02	en	6424.0	20699.0			realDonaldTrump	http://twitter.com/download/iphone	Thank you Roanoke, Virginia - this a MOVEMENT - join us today! Sign up: https://t.co/NQEgRxQN2m #AmericaFirst… https://t.co/Rz3DkpBQJu		Virginia, USA
0	2016-09-24 22:58:12	en	2314.0	5977.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"""Our choice, Hillary Clinton, has a record of service and a raft of pragmatic ideas."" —@NYTimes endorsing Hillary… https://t.co/7Sus2PxlWC"		
0	2016-09-24 21:55:59	en	4796.0	11582.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"""I thought, this woman—I want to ride with her."" —Roxie, a Republican and small business owner, on meeting Hillary https://t.co/s5zyaOBLXB"		
0	2016-09-24 21:05:47	en	3063.0	7546.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Hillary's been fighting for women and girls her entire career—and she's just getting started. https://t.co/NMnrgEzNkT		
0	2016-09-24 19:41:25	en	3454.0	8113.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"""A lifetime’s commitment to solving problems in the real world qualifies Hillary Clinton for this job."" —@NYTimes https://t.co/qaswl7IOOJ"		
0	2016-09-24 18:55:41	en	4003.0	9250.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	We know all too well who Donald Trump is. Let's make sure he never becomes president: https://t.co/tTgeqxNqYm https://t.co/3lJjQEQ0BR		
0	2016-09-24 17:28:37	en	5254.0	7252.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	RT if you believe that #LoveTrumpsHate  Then make sure you're registered to vote: https://t.co/tTgeqxNqYm https://t.co/TlXODnaV53		
0	2016-09-24 17:08:17	en	31655.0	67133.0			realDonaldTrump	http://twitter.com/download/iphone	If dopey Mark Cuban of failed Benefactor fame wants to sit in the front row, perhaps I will put Gennifer Flowers right alongside of him!		
1	2016-09-24 16:09:47	en	4585.0	8232.0			HillaryClinton	http://twitter.com/download/iphone	The NYT Editorial Board endorses Hillary Clinton for president https://t.co/aSQ7lkaR6w via @nytopinion https://t.co/Zm4O1AcVS2	nytimes	
